scenario,date,origin,destination,ready,feasible,reason,out_trip,out_route,out_board_stop,out_board_sequence,out_departure,out_alight_stop,out_alight_sequence,out_arrival,shopping_start,shopping_end,back_trip,back_route,back_board_stop,back_board_sequence,back_departure,back_alight_stop,back_alight_sequence,back_arrival,origin_return,elapsed_minutes,initial_wait_minutes,store_open_wait_minutes,return_wait_minutes,bus_minutes,within_budget
baseline,2026-09-15,越前大野駅,kajiso_vio,11:30:00,True,,1+1+平日+3,1,1_1,24,11:43:00,25_0,32,11:56:00,12:01:00,12:46:00,2+0+平日+4,2,25_0,17,13:23:00,1_1,24,13:36:00,13:38:00,128.0,11.0,0.0,32.0,26.0,True
baseline,2026-09-15,越前大野駅,kajiso_vio,12:00:00,True,,2+0+平日+4,2,1_1,1,13:00:00,25_0,17,13:23:00,13:28:00,14:13:00,2+0+毎日+5,2,25_0,17,15:48:00,1_1,24,16:01:00,16:03:00,243.0,58.0,0.0,90.0,36.0,False
baseline,2026-09-15,越前大野駅,kajiso_vio,12:30:00,True,,2+0+平日+4,2,1_1,1,13:00:00,25_0,17,13:23:00,13:28:00,14:13:00,2+0+毎日+5,2,25_0,17,15:48:00,1_1,24,16:01:00,16:03:00,213.0,28.0,0.0,90.0,36.0,False
baseline,2026-09-15,越前大野駅,kajiso_vio,13:00:00,True,,1+1+毎日+4,1,1_1,1,13:05:00,25_0,32,14:03:00,14:08:00,14:53:00,2+0+毎日+5,2,25_0,17,15:48:00,1_1,24,16:01:00,16:03:00,183.0,3.0,0.0,50.0,71.0,False
baseline,2026-09-15,越前大野駅,kajiso_vio,13:30:00,True,,1+1+毎日+4,1,1_1,24,13:50:00,25_0,32,14:03:00,14:08:00,14:53:00,2+0+毎日+5,2,25_0,17,15:48:00,1_1,24,16:01:00,16:03:00,153.0,18.0,0.0,50.0,26.0,True
baseline,2026-09-15,越前大野駅,kajiso_vio,14:00:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
baseline,2026-09-15,越前大野駅,kajiso_vio,14:30:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
baseline,2026-09-15,越前大野駅,kajiso_vio,15:00:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
baseline,2026-09-15,越前大野駅,kajiso_vio,15:30:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
baseline,2026-09-15,越前大野駅,kajiso_vio,16:00:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
baseline,2026-09-15,結ステーション,kajiso_libre,08:00:00,True,,1+1+毎日+2,1,6_0,6,09:30:00,21_1,21,09:50:00,09:55:00,10:40:00,1+1+平日+3,1,21_1,21,11:28:00,6_0,29,11:47:00,11:49:00,229.0,88.0,0.0,43.0,39.0,False
baseline,2026-09-15,結ステーション,kajiso_libre,08:30:00,True,,1+1+毎日+2,1,6_0,6,09:30:00,21_1,21,09:50:00,09:55:00,10:40:00,1+1+平日+3,1,21_1,21,11:28:00,6_0,29,11:47:00,11:49:00,199.0,58.0,0.0,43.0,39.0,False
baseline,2026-09-15,結ステーション,kajiso_libre,09:00:00,True,,1+1+毎日+2,1,6_0,6,09:30:00,21_1,21,09:50:00,09:55:00,10:40:00,1+1+平日+3,1,21_1,21,11:28:00,6_0,29,11:47:00,11:49:00,169.0,28.0,0.0,43.0,39.0,True
baseline,2026-09-15,結ステーション,kajiso_libre,09:30:00,True,,2+0+平日+2,2,6_0,20,09:47:00,21_2,28,09:58:00,10:03:00,10:48:00,1+1+平日+3,1,21_1,21,11:28:00,6_0,29,11:47:00,11:49:00,139.0,15.0,0.0,35.0,30.0,True
baseline,2026-09-15,結ステーション,kajiso_libre,10:00:00,True,,1+1+平日+3,1,6_0,6,11:08:00,21_1,21,11:28:00,11:33:00,12:18:00,1+1+毎日+4,1,21_1,21,13:32:00,6_0,29,13:54:00,13:56:00,236.0,66.0,0.0,69.0,42.0,False
baseline,2026-09-15,結ステーション,kajiso_libre,10:30:00,True,,1+1+平日+3,1,6_0,6,11:08:00,21_1,21,11:28:00,11:33:00,12:18:00,1+1+毎日+4,1,21_1,21,13:32:00,6_0,29,13:54:00,13:56:00,206.0,36.0,0.0,69.0,42.0,False
baseline,2026-09-15,結ステーション,kajiso_libre,11:00:00,True,,1+1+平日+3,1,6_0,6,11:08:00,21_1,21,11:28:00,11:33:00,12:18:00,1+1+毎日+4,1,21_1,21,13:32:00,6_0,29,13:54:00,13:56:00,176.0,6.0,0.0,69.0,42.0,True
baseline,2026-09-15,結ステーション,kajiso_libre,11:30:00,True,,1+1+毎日+4,1,6_0,6,13:12:00,21_1,21,13:32:00,13:37:00,14:22:00,1+1+平日+5,1,21_1,21,16:02:00,6_0,29,16:13:00,16:15:00,285.0,100.0,0.0,95.0,31.0,False
baseline,2026-09-15,結ステーション,kajiso_libre,12:00:00,True,,1+1+毎日+4,1,6_0,6,13:12:00,21_1,21,13:32:00,13:37:00,14:22:00,1+1+平日+5,1,21_1,21,16:02:00,6_0,29,16:13:00,16:15:00,255.0,70.0,0.0,95.0,31.0,False
baseline,2026-09-15,結ステーション,kajiso_libre,12:30:00,True,,1+1+毎日+4,1,6_0,6,13:12:00,21_1,21,13:32:00,13:37:00,14:22:00,1+1+平日+5,1,21_1,21,16:02:00,6_0,29,16:13:00,16:15:00,225.0,40.0,0.0,95.0,31.0,False
baseline,2026-09-15,結ステーション,kajiso_libre,13:00:00,True,,1+1+毎日+4,1,6_0,6,13:12:00,21_1,21,13:32:00,13:37:00,14:22:00,1+1+平日+5,1,21_1,21,16:02:00,6_0,29,16:13:00,16:15:00,195.0,10.0,0.0,95.0,31.0,False
baseline,2026-09-15,結ステーション,kajiso_libre,13:30:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
baseline,2026-09-15,結ステーション,kajiso_libre,14:00:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
baseline,2026-09-15,結ステーション,kajiso_libre,14:30:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
baseline,2026-09-15,結ステーション,kajiso_libre,15:00:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
baseline,2026-09-15,結ステーション,kajiso_libre,15:30:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
baseline,2026-09-15,結ステーション,kajiso_libre,16:00:00,False,no_outbound_bus,,,,,,,,,,,,,,,,,,,,,,,,,False
baseline,2026-09-15,結ステーション,kajiso_vio,08:00:00,True,,1+1+毎日+2,1,6_0,6,09:30:00,25_0,32,10:13:00,10:18:00,11:03:00,2+0+毎日+3,2,25_0,17,11:19:00,6_0,20,11:28:00,11:30:00,210.0,88.0,0.0,11.0,52.0,False
baseline,2026-09-15,結ステーション,kajiso_vio,08:30:00,True,,1+1+毎日+2,1,6_0,6,09:30:00,25_0,32,10:13:00,10:18:00,11:03:00,2+0+毎日+3,2,25_0,17,11:19:00,6_0,20,11:28:00,11:30:00,180.0,58.0,0.0,11.0,52.0,True
baseline,2026-09-15,結ステーション,kajiso_vio,09:00:00,True,,1+1+毎日+2,1,6_0,6,09:30:00,25_0,32,10:13:00,10:18:00,11:03:00,2+0+毎日+3,2,25_0,17,11:19:00,6_0,20,11:28:00,11:30:00,150.0,28.0,0.0,11.0,52.0,True
baseline,2026-09-15,結ステーション,kajiso_vio,09:30:00,True,,1+1+毎日+2,1,6_0,29,10:04:00,25_0,32,10:13:00,10:18:00,11:03:00,2+0+毎日+3,2,25_0,17,11:19:00,6_0,20,11:28:00,11:30:00,120.0,32.0,0.0,11.0,18.0,True
baseline,2026-09-15,結ステーション,kajiso_vio,10:00:00,True,,1+1+毎日+2,1,6_0,29,10:04:00,25_0,32,10:13:00,10:18:00,11:03:00,2+0+毎日+3,2,25_0,17,11:19:00,6_0,20,11:28:00,11:30:00,90.0,2.0,0.0,11.0,18.0,True
baseline,2026-09-15,結ステーション,kajiso_vio,10:30:00,True,,1+1+平日+3,1,6_0,6,11:08:00,25_0,32,11:56:00,12:01:00,12:46:00,2+0+平日+4,2,25_0,17,13:23:00,6_0,20,13:32:00,13:34:00,184.0,36.0,0.0,32.0,57.0,False
baseline,2026-09-15,結ステーション,kajiso_vio,11:00:00,True,,1+1+平日+3,1,6_0,6,11:08:00,25_0,32,11:56:00,12:01:00,12:46:00,2+0+平日+4,2,25_0,17,13:23:00,6_0,20,13:32:00,13:34:00,154.0,6.0,0.0,32.0,57.0,True
baseline,2026-09-15,結ステーション,kajiso_vio,11:30:00,True,,1+1+平日+3,1,6_0,29,11:47:00,25_0,32,11:56:00,12:01:00,12:46:00,2+0+平日+4,2,25_0,17,13:23:00,6_0,20,13:32:00,13:34:00,124.0,15.0,0.0,32.0,18.0,True
baseline,2026-09-15,結ステーション,kajiso_vio,12:00:00,True,,1+1+毎日+4,1,6_0,6,13:12:00,25_0,32,14:03:00,14:08:00,14:53:00,2+0+毎日+5,2,25_0,17,15:48:00,6_0,20,15:57:00,15:59:00,239.0,70.0,0.0,50.0,60.0,False
baseline,2026-09-15,結ステーション,kajiso_vio,12:30:00,True,,1+1+毎日+4,1,6_0,6,13:12:00,25_0,32,14:03:00,14:08:00,14:53:00,2+0+毎日+5,2,25_0,17,15:48:00,6_0,20,15:57:00,15:59:00,209.0,40.0,0.0,50.0,60.0,False
baseline,2026-09-15,結ステーション,kajiso_vio,13:00:00,True,,1+1+毎日+4,1,6_0,6,13:12:00,25_0,32,14:03:00,14:08:00,14:53:00,2+0+毎日+5,2,25_0,17,15:48:00,6_0,20,15:57:00,15:59:00,179.0,10.0,0.0,50.0,60.0,True
baseline,2026-09-15,結ステーション,kajiso_vio,13:30:00,True,,1+1+毎日+4,1,6_0,29,13:54:00,25_0,32,14:03:00,14:08:00,14:53:00,2+0+毎日+5,2,25_0,17,15:48:00,6_0,20,15:57:00,15:59:00,149.0,22.0,0.0,50.0,18.0,True
baseline,2026-09-15,結ステーション,kajiso_vio,14:00:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
baseline,2026-09-15,結ステーション,kajiso_vio,14:30:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
baseline,2026-09-15,結ステーション,kajiso_vio,15:00:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
baseline,2026-09-15,結ステーション,kajiso_vio,15:30:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
baseline,2026-09-15,結ステーション,kajiso_vio,16:00:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
baseline,2026-09-15,下庄小学校,kajiso_libre,08:00:00,True,,1+1+毎日+2,1,9_1,9,09:33:00,21_1,21,09:50:00,09:55:00,10:40:00,2+0+毎日+3,2,21_2,28,11:47:00,9_2,40,12:02:00,12:04:00,244.0,91.0,0.0,62.0,32.0,False
baseline,2026-09-15,下庄小学校,kajiso_libre,08:30:00,True,,1+1+毎日+2,1,9_1,9,09:33:00,21_1,21,09:50:00,09:55:00,10:40:00,2+0+毎日+3,2,21_2,28,11:47:00,9_2,40,12:02:00,12:04:00,214.0,61.0,0.0,62.0,32.0,False
baseline,2026-09-15,下庄小学校,kajiso_libre,09:00:00,True,,1+1+毎日+2,1,9_1,9,09:33:00,21_1,21,09:50:00,09:55:00,10:40:00,2+0+毎日+3,2,21_2,28,11:47:00,9_2,40,12:02:00,12:04:00,184.0,31.0,0.0,62.0,32.0,False
baseline,2026-09-15,下庄小学校,kajiso_libre,09:30:00,True,,1+1+平日+3,1,9_1,9,11:11:00,21_1,21,11:28:00,11:33:00,12:18:00,2+0+平日+4,2,21_2,28,13:54:00,9_2,40,14:09:00,14:11:00,281.0,99.0,0.0,91.0,32.0,False
baseline,2026-09-15,下庄小学校,kajiso_libre,10:00:00,True,,1+1+平日+3,1,9_1,9,11:11:00,21_1,21,11:28:00,11:33:00,12:18:00,2+0+平日+4,2,21_2,28,13:54:00,9_2,40,14:09:00,14:11:00,251.0,69.0,0.0,91.0,32.0,False
baseline,2026-09-15,下庄小学校,kajiso_libre,10:30:00,True,,1+1+平日+3,1,9_1,9,11:11:00,21_1,21,11:28:00,11:33:00,12:18:00,2+0+平日+4,2,21_2,28,13:54:00,9_2,40,14:09:00,14:11:00,221.0,39.0,0.0,91.0,32.0,False
baseline,2026-09-15,下庄小学校,kajiso_libre,11:00:00,True,,1+1+平日+3,1,9_1,9,11:11:00,21_1,21,11:28:00,11:33:00,12:18:00,2+0+平日+4,2,21_2,28,13:54:00,9_2,40,14:09:00,14:11:00,191.0,9.0,0.0,91.0,32.0,False
baseline,2026-09-15,下庄小学校,kajiso_libre,11:30:00,True,,1+1+毎日+4,1,9_1,9,13:15:00,21_1,21,13:32:00,13:37:00,14:22:00,2+0+毎日+5,2,21_2,28,16:08:00,9_2,40,16:23:00,16:25:00,295.0,103.0,0.0,101.0,32.0,False
baseline,2026-09-15,下庄小学校,kajiso_libre,12:00:00,True,,1+1+毎日+4,1,9_1,9,13:15:00,21_1,21,13:32:00,13:37:00,14:22:00,2+0+毎日+5,2,21_2,28,16:08:00,9_2,40,16:23:00,16:25:00,265.0,73.0,0.0,101.0,32.0,False
baseline,2026-09-15,下庄小学校,kajiso_libre,12:30:00,True,,1+1+毎日+4,1,9_1,9,13:15:00,21_1,21,13:32:00,13:37:00,14:22:00,2+0+毎日+5,2,21_2,28,16:08:00,9_2,40,16:23:00,16:25:00,235.0,43.0,0.0,101.0,32.0,False
baseline,2026-09-15,下庄小学校,kajiso_libre,13:00:00,True,,1+1+毎日+4,1,9_1,9,13:15:00,21_1,21,13:32:00,13:37:00,14:22:00,2+0+毎日+5,2,21_2,28,16:08:00,9_2,40,16:23:00,16:25:00,205.0,13.0,0.0,101.0,32.0,False
baseline,2026-09-15,下庄小学校,kajiso_libre,13:30:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
baseline,2026-09-15,下庄小学校,kajiso_libre,14:00:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
baseline,2026-09-15,下庄小学校,kajiso_libre,14:30:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
baseline,2026-09-15,下庄小学校,kajiso_libre,15:00:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
baseline,2026-09-15,下庄小学校,kajiso_libre,15:30:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
baseline,2026-09-15,下庄小学校,kajiso_libre,16:00:00,False,no_outbound_bus,,,,,,,,,,,,,,,,,,,,,,,,,False
baseline,2026-09-15,下庄小学校,kajiso_vio,08:00:00,True,,1+1+毎日+2,1,9_1,9,09:33:00,25_0,32,10:13:00,10:18:00,11:03:00,2+0+毎日+3,2,25_0,17,11:19:00,9_2,40,12:02:00,12:04:00,244.0,91.0,0.0,11.0,83.0,False
baseline,2026-09-15,下庄小学校,kajiso_vio,08:30:00,True,,1+1+毎日+2,1,9_1,9,09:33:00,25_0,32,10:13:00,10:18:00,11:03:00,2+0+毎日+3,2,25_0,17,11:19:00,9_2,40,12:02:00,12:04:00,214.0,61.0,0.0,11.0,83.0,False
baseline,2026-09-15,下庄小学校,kajiso_vio,09:00:00,True,,1+1+毎日+2,1,9_1,9,09:33:00,25_0,32,10:13:00,10:18:00,11:03:00,2+0+毎日+3,2,25_0,17,11:19:00,9_2,40,12:02:00,12:04:00,184.0,31.0,0.0,11.0,83.0,False
baseline,2026-09-15,下庄小学校,kajiso_vio,09:30:00,True,,1+1+平日+3,1,9_1,9,11:11:00,25_0,32,11:56:00,12:01:00,12:46:00,2+0+平日+4,2,25_0,17,13:23:00,9_2,40,14:09:00,14:11:00,281.0,99.0,0.0,32.0,91.0,False
baseline,2026-09-15,下庄小学校,kajiso_vio,10:00:00,True,,1+1+平日+3,1,9_1,9,11:11:00,25_0,32,11:56:00,12:01:00,12:46:00,2+0+平日+4,2,25_0,17,13:23:00,9_2,40,14:09:00,14:11:00,251.0,69.0,0.0,32.0,91.0,False
baseline,2026-09-15,下庄小学校,kajiso_vio,10:30:00,True,,1+1+平日+3,1,9_1,9,11:11:00,25_0,32,11:56:00,12:01:00,12:46:00,2+0+平日+4,2,25_0,17,13:23:00,9_2,40,14:09:00,14:11:00,221.0,39.0,0.0,32.0,91.0,False
baseline,2026-09-15,下庄小学校,kajiso_vio,11:00:00,True,,1+1+平日+3,1,9_1,9,11:11:00,25_0,32,11:56:00,12:01:00,12:46:00,2+0+平日+4,2,25_0,17,13:23:00,9_2,40,14:09:00,14:11:00,191.0,9.0,0.0,32.0,91.0,False
baseline,2026-09-15,下庄小学校,kajiso_vio,11:30:00,True,,1+1+毎日+4,1,9_1,9,13:15:00,25_0,32,14:03:00,14:08:00,14:53:00,2+0+毎日+5,2,25_0,17,15:48:00,9_2,40,16:23:00,16:25:00,295.0,103.0,0.0,50.0,83.0,False
baseline,2026-09-15,下庄小学校,kajiso_vio,12:00:00,True,,1+1+毎日+4,1,9_1,9,13:15:00,25_0,32,14:03:00,14:08:00,14:53:00,2+0+毎日+5,2,25_0,17,15:48:00,9_2,40,16:23:00,16:25:00,265.0,73.0,0.0,50.0,83.0,False
baseline,2026-09-15,下庄小学校,kajiso_vio,12:30:00,True,,1+1+毎日+4,1,9_1,9,13:15:00,25_0,32,14:03:00,14:08:00,14:53:00,2+0+毎日+5,2,25_0,17,15:48:00,9_2,40,16:23:00,16:25:00,235.0,43.0,0.0,50.0,83.0,False
baseline,2026-09-15,下庄小学校,kajiso_vio,13:00:00,True,,1+1+毎日+4,1,9_1,9,13:15:00,25_0,32,14:03:00,14:08:00,14:53:00,2+0+毎日+5,2,25_0,17,15:48:00,9_2,40,16:23:00,16:25:00,205.0,13.0,0.0,50.0,83.0,False
baseline,2026-09-15,下庄小学校,kajiso_vio,13:30:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
baseline,2026-09-15,下庄小学校,kajiso_vio,14:00:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
baseline,2026-09-15,下庄小学校,kajiso_vio,14:30:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
baseline,2026-09-15,下庄小学校,kajiso_vio,15:00:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
baseline,2026-09-15,下庄小学校,kajiso_vio,15:30:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
baseline,2026-09-15,下庄小学校,kajiso_vio,16:00:00,False,no_outbound_bus,,,,,,,,,,,,,,,,,,,,,,,,,False
baseline,2026-09-15,青少年教育センター,kajiso_libre,08:00:00,True,,1+1+毎日+2,1,14_1,14,09:40:00,21_1,21,09:50:00,09:55:00,10:40:00,2+0+毎日+3,2,21_2,28,11:47:00,14_2,35,11:55:00,11:57:00,237.0,98.0,0.0,62.0,18.0,False
baseline,2026-09-15,青少年教育センター,kajiso_libre,08:30:00,True,,1+1+毎日+2,1,14_1,14,09:40:00,21_1,21,09:50:00,09:55:00,10:40:00,2+0+毎日+3,2,21_2,28,11:47:00,14_2,35,11:55:00,11:57:00,207.0,68.0,0.0,62.0,18.0,False
baseline,2026-09-15,青少年教育センター,kajiso_libre,09:00:00,True,,1+1+毎日+2,1,14_1,14,09:40:00,21_1,21,09:50:00,09:55:00,10:40:00,2+0+毎日+3,2,21_2,28,11:47:00,14_2,35,11:55:00,11:57:00,177.0,38.0,0.0,62.0,18.0,True
baseline,2026-09-15,青少年教育センター,kajiso_libre,09:30:00,True,,1+1+毎日+2,1,14_1,14,09:40:00,21_1,21,09:50:00,09:55:00,10:40:00,2+0+毎日+3,2,21_2,28,11:47:00,14_2,35,11:55:00,11:57:00,147.0,8.0,0.0,62.0,18.0,True
baseline,2026-09-15,青少年教育センター,kajiso_libre,10:00:00,True,,1+1+平日+3,1,14_1,14,11:18:00,21_1,21,11:28:00,11:33:00,12:18:00,2+0+平日+4,2,21_2,28,13:54:00,14_2,35,14:02:00,14:04:00,244.0,76.0,0.0,91.0,18.0,False
baseline,2026-09-15,青少年教育センター,kajiso_libre,10:30:00,True,,1+1+平日+3,1,14_1,14,11:18:00,21_1,21,11:28:00,11:33:00,12:18:00,2+0+平日+4,2,21_2,28,13:54:00,14_2,35,14:02:00,14:04:00,214.0,46.0,0.0,91.0,18.0,False
baseline,2026-09-15,青少年教育センター,kajiso_libre,11:00:00,True,,1+1+平日+3,1,14_1,14,11:18:00,21_1,21,11:28:00,11:33:00,12:18:00,2+0+平日+4,2,21_2,28,13:54:00,14_2,35,14:02:00,14:04:00,184.0,16.0,0.0,91.0,18.0,False
baseline,2026-09-15,青少年教育センター,kajiso_libre,11:30:00,True,,1+1+毎日+4,1,14_1,14,13:22:00,21_1,21,13:32:00,13:37:00,14:22:00,2+0+毎日+5,2,21_2,28,16:08:00,14_2,35,16:16:00,16:18:00,288.0,110.0,0.0,101.0,18.0,False
baseline,2026-09-15,青少年教育センター,kajiso_libre,12:00:00,True,,1+1+毎日+4,1,14_1,14,13:22:00,21_1,21,13:32:00,13:37:00,14:22:00,2+0+毎日+5,2,21_2,28,16:08:00,14_2,35,16:16:00,16:18:00,258.0,80.0,0.0,101.0,18.0,False
baseline,2026-09-15,青少年教育センター,kajiso_libre,12:30:00,True,,1+1+毎日+4,1,14_1,14,13:22:00,21_1,21,13:32:00,13:37:00,14:22:00,2+0+毎日+5,2,21_2,28,16:08:00,14_2,35,16:16:00,16:18:00,228.0,50.0,0.0,101.0,18.0,False
baseline,2026-09-15,青少年教育センター,kajiso_libre,13:00:00,True,,1+1+毎日+4,1,14_1,14,13:22:00,21_1,21,13:32:00,13:37:00,14:22:00,2+0+毎日+5,2,21_2,28,16:08:00,14_2,35,16:16:00,16:18:00,198.0,20.0,0.0,101.0,18.0,False
baseline,2026-09-15,青少年教育センター,kajiso_libre,13:30:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
baseline,2026-09-15,青少年教育センター,kajiso_libre,14:00:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
baseline,2026-09-15,青少年教育センター,kajiso_libre,14:30:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
baseline,2026-09-15,青少年教育センター,kajiso_libre,15:00:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
baseline,2026-09-15,青少年教育センター,kajiso_libre,15:30:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
baseline,2026-09-15,青少年教育センター,kajiso_libre,16:00:00,False,no_outbound_bus,,,,,,,,,,,,,,,,,,,,,,,,,False
baseline,2026-09-15,青少年教育センター,kajiso_vio,08:00:00,True,,1+1+毎日+2,1,14_1,14,09:40:00,25_0,32,10:13:00,10:18:00,11:03:00,2+0+毎日+3,2,25_0,17,11:19:00,14_2,35,11:55:00,11:57:00,237.0,98.0,0.0,11.0,69.0,False
baseline,2026-09-15,青少年教育センター,kajiso_vio,08:30:00,True,,1+1+毎日+2,1,14_1,14,09:40:00,25_0,32,10:13:00,10:18:00,11:03:00,2+0+毎日+3,2,25_0,17,11:19:00,14_2,35,11:55:00,11:57:00,207.0,68.0,0.0,11.0,69.0,False
baseline,2026-09-15,青少年教育センター,kajiso_vio,09:00:00,True,,1+1+毎日+2,1,14_1,14,09:40:00,25_0,32,10:13:00,10:18:00,11:03:00,2+0+毎日+3,2,25_0,17,11:19:00,14_2,35,11:55:00,11:57:00,177.0,38.0,0.0,11.0,69.0,True
baseline,2026-09-15,青少年教育センター,kajiso_vio,09:30:00,True,,1+1+毎日+2,1,14_1,14,09:40:00,25_0,32,10:13:00,10:18:00,11:03:00,2+0+毎日+3,2,25_0,17,11:19:00,14_2,35,11:55:00,11:57:00,147.0,8.0,0.0,11.0,69.0,True
baseline,2026-09-15,青少年教育センター,kajiso_vio,10:00:00,True,,1+1+平日+3,1,14_1,14,11:18:00,25_0,32,11:56:00,12:01:00,12:46:00,2+0+平日+4,2,25_0,17,13:23:00,14_2,35,14:02:00,14:04:00,244.0,76.0,0.0,32.0,77.0,False
baseline,2026-09-15,青少年教育センター,kajiso_vio,10:30:00,True,,1+1+平日+3,1,14_1,14,11:18:00,25_0,32,11:56:00,12:01:00,12:46:00,2+0+平日+4,2,25_0,17,13:23:00,14_2,35,14:02:00,14:04:00,214.0,46.0,0.0,32.0,77.0,False
baseline,2026-09-15,青少年教育センター,kajiso_vio,11:00:00,True,,1+1+平日+3,1,14_1,14,11:18:00,25_0,32,11:56:00,12:01:00,12:46:00,2+0+平日+4,2,25_0,17,13:23:00,14_2,35,14:02:00,14:04:00,184.0,16.0,0.0,32.0,77.0,False
baseline,2026-09-15,青少年教育センター,kajiso_vio,11:30:00,True,,1+1+毎日+4,1,14_1,14,13:22:00,25_0,32,14:03:00,14:08:00,14:53:00,2+0+毎日+5,2,25_0,17,15:48:00,14_2,35,16:16:00,16:18:00,288.0,110.0,0.0,50.0,69.0,False
baseline,2026-09-15,青少年教育センター,kajiso_vio,12:00:00,True,,1+1+毎日+4,1,14_1,14,13:22:00,25_0,32,14:03:00,14:08:00,14:53:00,2+0+毎日+5,2,25_0,17,15:48:00,14_2,35,16:16:00,16:18:00,258.0,80.0,0.0,50.0,69.0,False
baseline,2026-09-15,青少年教育センター,kajiso_vio,12:30:00,True,,1+1+毎日+4,1,14_1,14,13:22:00,25_0,32,14:03:00,14:08:00,14:53:00,2+0+毎日+5,2,25_0,17,15:48:00,14_2,35,16:16:00,16:18:00,228.0,50.0,0.0,50.0,69.0,False
baseline,2026-09-15,青少年教育センター,kajiso_vio,13:00:00,True,,1+1+毎日+4,1,14_1,14,13:22:00,25_0,32,14:03:00,14:08:00,14:53:00,2+0+毎日+5,2,25_0,17,15:48:00,14_2,35,16:16:00,16:18:00,198.0,20.0,0.0,50.0,69.0,False
baseline,2026-09-15,青少年教育センター,kajiso_vio,13:30:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
baseline,2026-09-15,青少年教育センター,kajiso_vio,14:00:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
baseline,2026-09-15,青少年教育センター,kajiso_vio,14:30:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
baseline,2026-09-15,青少年教育センター,kajiso_vio,15:00:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
baseline,2026-09-15,青少年教育センター,kajiso_vio,15:30:00,False,no_return_by_deadline,,,,,,,,,,,,,,,,,,,,,,,,,False
baseline,2026-09-15,青少年教育センター,kajiso_vio,16:00:00,False,no_outbound_bus,,,,,,,,,,,,,,,,,,,,,,,,,False
baseline,2026-09-15,陽明中学校口,kajiso_libre,08:00:00,True,,1+1+毎日+2,1,17_1,17,09:46:00,21_1,21,09:50:00,09:55:00,10:40:00,2+0+毎日+3,2,21_2,28,11:47:00,17_2,32,11:51:00,11:53:00,233.0,104.0,0.0,62.0,8.0,False
baseline,2026-09-15,陽明中学校口,kajiso_libre,08:30:00,True,,1+1+毎日+2,1,17_1,17,09:46:00,21_1,21,09:50:00,09:55:00,10:40:00,2+0+毎日+3,2,21_2,28,11:47:00,17_2,32,11:51:00,11:53:00,203.0,74.0,0.0,62.0,8.0,False
baseline,2026-09-15,陽明中学校口,kajiso_libre,09:00:00,True,,1+1+毎日+2,1,17_1,17,09:46:00,21_1,21,09:50:00,09:55:00,10:40:00,2+0+毎日+3,2,21_2,28,11:47:00,17_2,32,11:51:00,11:53:00,173.0,44.0,0.0,62.0,8.0,True
